index,Prompt,Generated Response,Expected Misconception
670,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{12}{9 x-1} \)
ConstructName: Divide algebraic fractions involving non-linear expressions
QuestionText: STEP \( 3 \)

Which of the options is the final answer, expressed as simply as possible?
\(
\begin{aligned}
& \frac{3 x+1}{3} \div \frac{9 x^{2}-1}{12} \\
= & \frac{3 x+1}{3} \times \frac{12}{9 x^{2}-1} \\
= & \frac{3 x+1}{3} \times \frac{12}{(3 x-1)(3 x+1)}
\end{aligned}
\)","The given answer is incorrect. The correct answer should be:

\( \frac{4}{3(3x-1)} \)",Only applies a division to one of multiple terms in a numerator when simplifying an algebraic fraction
387,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 30 \)
ConstructName: Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one
QuestionText: Without drawing any more terms, how many circles do you predict will be in the \( 5 \) th term of this sequence? ![A diagram showing the first 3 patterns in a sequence. Pattern 1 is a rectangle with a total of 6 circles surrounding it. Pattern 2 is 2 rectangles with a total of 10 circles surrounding it. Pattern 3 is 3 rectangles with a total of 14 circles surrounding it.]()","The given answer is wrong because the pattern described in the question does not match the linear sequence that predicts the number of circles in each term. The sequence provided (6, 10, 14) is an arithmetic sequence where each term increases by 4. If this pattern continues, the 5th term should be 18, not 30.",Does not notice all changes in a sequence of visual patterns
643,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \)
ConstructName: Expand products of three binomials in the form (x + a)(x + b)(x + c)
QuestionText: When Aneesa expands these brackets, how many terms should she get after she simplifies? \( (p+3)(p+4)(p+5) \)","The correct answer should be \( 3 \), as there will be 3 terms after expanding and simplifying the expression \( (p+3)(p+4)(p+5) \).",Believes a cubic expression should have three terms
3095,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{l}d=2 \\ h=2\end{array} \)
ConstructName: Use inequality notation to order a negative and a positive integer
QuestionText: One of these pairs of numbers does not fit 
the inequality \( d \geq h \)

Can you find which pair?",The given answer is wrong because it provides values for \(d\) and \(h\) without considering the inequality \(d \geq h\). The values \(d = 2\) and \(h = 2\) do not satisfy the inequality since \(2\) is not greater than or equal to \(2\).,Does not understand inequality notation
2640,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 288 \mathrm{~m}^{2} \)
ConstructName: Calculate missing lengths of shapes by geometrical inference, where the lengths given are in the same units
QuestionText: What is the area of the shaded section of this composite shape made from rectangles? ![A compound shape making a T shape where there is a rectangle across the top and a rectangle attached below this, slightly to the left of the centre. The full width across the top is 32m, the partial width on the left is 10m, the partial width on the right is 11m. The full height on the right is 25m, the partial height on the lower block is 14m. The shaded section is the top rectangle across the full width.]()","The given answer is incorrect based on the provided image and question. The correct area of the shaded section, which is the top rectangle with a width of 32 meters and a height of 25 meters, should be calculated as follows:

\[ \text{Area} = \text{width} \times \text{height} = 32 \mathrm{~m} \times 25 \mathrm{~m} = 800 \mathrm{~m}^{2} \]

Therefore, the correct answer is \( 800 \mathrm{~m}^{2} \).",Uses an incorrect side length when splitting a composite shape into parts
3888,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 30 \mathrm{~cm}^{2} \)
ConstructName: Calculate the area of a parallelogram where the dimensions are given in the same units
QuestionText: What is the area of this parallelogram?
 ![Parallelogram with base length 5cm, perpendicular height 4cm, and slant length 6cm.]()","The given answer is incorrect because the question asks for the area of a parallelogram, but the provided dimensions (base length 5 cm, perpendicular height 4 cm, and slant length 6 cm) include an incorrect slant length. The correct area calculation should use the base and the perpendicular height, which are 5 cm and 4 cm respectively. The area of a parallelogram is calculated as base times height, so the correct area is \( 5 \mathrm{~cm} \times 4 \mathrm{~cm} = 20 \mathrm{~cm}^{2} \).",Has used slant height and base to find area rather than perpendicular height and base
3258,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 6 x-5 y-z \)
ConstructName: Simplify algebraic expressions to maintain equivalence by collecting like terms involving three or more linear variables
QuestionText: Simplify the following expression by collecting
like terms
\(6 x-2 y-z+3 y\)",The given answer is incorrect. The correct simplified expression should be \(6x + y - z\).,"When collecting like terms, assigns positivity or negativity incorrectly."
69,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3-4 \)
ConstructName: Express a division as a fraction
QuestionText: Which calculation is equivalent to the fraction \( \frac{3}{4} \) ?",The given answer \(3-4\) is incorrect for expressing the fraction \(\frac{3}{4}\). The correct expression for the fraction \(\frac{3}{4}\) as a division would be \(3 \div 4\).,Thinks the fraction bar means subtract rather than divide
4249,"Instruction: Why is the given answer wrong under such circumstances?
answer: Neither is correct
ConstructName: Sort and class quadrilaterals into hierarchical families
QuestionText: Tom and Katie are arguing about parallelograms. Tom says this shape is a parallelogram ![A four sided shape. All sides are equal, opposite angles are equal. There are no right angles.]() Katie says this shape is a parallelogram ![A four sided shape. Opposite sides are equal, all angles are right angles.]() Who is correct?",Neither is correct,Does not believe a shape can have two correct names e.g. rectangle and parallelogram
2330,"Instruction: Why is the given answer wrong under such circumstances?
answer: The boys because their range is higher
ConstructName: Compare sets of data using the range
QuestionText: The table shows the summary statistics from some girls and boys who took a test.
Who performed the most consistently? ![\begin{tabular}{|c|c|c|}
\hline Gender & Mean & Range \\
\hline Girls & \( 75 \) & \( 20 \) \\
\hline Boys & \( 60 \) & \( 40 \) \\
\hline
\end{tabular}]()","The given answer is wrong because it incorrectly attributes the most consistent performance to the boys based on their range being higher. Consistency in performance is better measured by the smaller range, indicating less variability in scores. Since the girls have a range of 20 compared to the boys' range of 40, the girls performed more consistently.",Thinks a greater range means more consistent data
2554,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 90 \)
ConstructName: Identify multiples of a number
QuestionText: If you list the multiples of \( 15 \) in ascending order, what is the \( 5^{\text {th }} \) number in the list?",The correct answer should be \( 75 \).,Believes the first multiple of a is 2a
2465,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 152 \)
ConstructName: Read an integer on a scale where the required measurement is marked by a dash between two numbers
QuestionText: What number is the arrow pointing to? ![A number line from 100 to 200 with an arrow pointing to the value 160]()","The given answer is wrong under such circumstances because the arrow in the provided image is pointing to the number 160, not 152.","When reading integers on a number line, assumes each dash is 1"
1923,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 142^{\circ} \)
ConstructName: Find missing angles using angles on a straight line
QuestionText: ![Two angles meeting on a straight line labelled n and 48 degrees, one angle further down the straight line labelled 30 degrees]() What is the size of angle \( n \) ?",The given answer is incorrect. The correct answer should be \( 104^{\circ} \).,"When “borrowing” during a subtraction problem, does not subtract one from the preceding digit"
4302,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.7 \% \)
ConstructName: Convert decimals less than 1 with 2 decimal place to percentages
QuestionText: What is \( 0.07 \) written as a percentage?",The given answer is wrong. The correct answer should be \( 0.7\% \).,Multiplies by 10 instead of 100 when converting decimal to percentage
