index,Prompt,Generated Response,Expected Misconception
2066,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( t=4 \)
ConstructName: Solve two-step linear equations, with the variable on one side, involving positive fractions
QuestionText: Solve the equation:
\(20 t-5=0\)",0,Swaps the dividend and divisor in order to get an integer answer
2228,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -\frac{1}{32} \)
ConstructName: Calculate coordinates of points on the graph of y = ax, where x is a negative integer 
QuestionText: This is a part of the table of values for the equation \( \boldsymbol{y}=\mathbf{2}^{\boldsymbol{x}} \) \begin{tabular}{|c|c|}
\hline\( x \) & \( -5 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?","The given answer is wrong because it does not follow the function \( y = 2^x \).

To find the correct value for \( y \) when \( x = -5 \), we substitute \( x = -5 \) into the equation:

\[ y = 2^{-5} \]

Calculating \( 2^{-5} \):

\[ y = \frac{1}{2^5} = \frac{1}{32} \]

So the correct value to replace the star is \( \frac{1}{32} \) or \( 0.\overline{03125} \). 

The correct answer should be:
\[ \boxed{\frac{1}{32}} \]",Believes a negative power results in a negative answer
4129,"Instruction: Why is the given answer wrong under such circumstances?
answer: Not possible
ConstructName: Complete missing number mental subtraction problems with numbers over 1000
QuestionText: A \( 4 \) digit number belongs in this box to make the calculation true
\(
\square -7806=1253
\)
What is the \( 4^{\text {th }} \) digit of the number that belongs in the box?",Not possible,Does not recognise that addition is the inverse operation of subtraction
1292,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 90 \)
ConstructName: Convert from hours to minutes
QuestionText: \( 3 \) hours is the same as ___________ minutes",0,Thinks there are 30 minutes in a hour
3165,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{1}{10} \)
ConstructName: Divide proper fractions in the form: Integer ÷ Fraction
QuestionText: Calculate
\(
2 \div \frac{1}{5}
\)",\( \frac{1}{10} \),"When dividing fractions, does the reciprocal of the first fraction instead of the second"
1051,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 4-6 p \)
ConstructName: Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression
QuestionText: Expand:
\[
3(1-2 p)
\]",4-6p,Adds instead of multiplying when expanding bracket
1872,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \) triangles
ConstructName: Draw the net of a prism
QuestionText: This is an incomplete net for a triangular prism.

What shapes do you add to complete this net? ![An incomplete net of a triangular prism comprising a rectangle (landscape) and an equilateral triangle. These 2 shapes are attached to each other along one side (the righthand shorter side of the rectangle, which is the same length as the sides of the triangle). ]()",3 triangles,Struggles to visualise nets of 3D shapes
152,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( £ 55 \)
ConstructName: Substitute into simple formulae given in words
QuestionText: A theme park charges \( £ 8 \) entry fee and then \( £ 3 \) for every ride you go on.
Heena goes on \( 5 \) rides.
How much does she pay in total?",13,Combines variables with constants when writing a formula from a given situation
2600,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1.6 \)
ConstructName: Multiply two decimals together with the same number of decimal places
QuestionText: \( 0.4^{2}= \)",10,"When multiplying decimals, divides by the wrong power of 10 when reinserting the decimal"
3241,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![The number 3, then a calculator button labelled \(\cdot\), then the number 7]()
ConstructName: Know the functionality of other non-numeric buttons on a calculator
QuestionText: Which of the following would allow you to type \( \frac{3}{7} \) on your calculator? ![A scientific calculator]()",150,Believes the decimal point button writes a fraction
1130,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 300 \)
ConstructName: Round integers to the nearest 10
QuestionText: What is \( 326 \) rounded to the nearest \( 10 \) ?",100,Rounds to the wrong degree of accuracy (rounds too much)
598,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 15.983 \)
ConstructName: Round numbers between 0 and 1 to two significant figures
QuestionText: Which of the numbers is the same when rounded to \( 2 \) decimal places or to \( 2 \) significant figures?",15.983,Rounds to wrong degree of accuracy (decimal places rather than significant figures)
1697,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3250.76 \)
ConstructName: Find 100 less than a given number
QuestionText: What number is \( 100 \) less than \( 325,076 \) ?",324076,Divides rather than subtracts when given the command 'less than'
4290,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 45 \)
ConstructName: Interpret remainders from written division problems
QuestionText: \( 321 \) children are going on a school trip. One adult is needed for every seven children.

How many adults are needed?",45,Difficulty with translating a mathematical answer into a real world context
8,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 16 \mathrm{~m} \)
ConstructName: Divide a quantity into two parts for a given a ratio, where each part is an integer
QuestionText: In the diagram, AN : NB \( =3: 5 \) 
What is the distance AN? ![A line that begins with point A, ends with point B, and has point N in between. The entire length of the line measures 48 m.]()",16m,Divides total amount by each side of the ratio instead of dividing by the sum of the parts
3531,"Instruction: Why is the given answer wrong under such circumstances?
answer: Neither is correct
ConstructName: Reflect an object or a point in a vertical line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object
QuestionText: ![A grid of 7 squares across and 7 squares up. A red vertical line goes from the bottom to the top of the grid, it is 4 squares left from the edge of the grid. An orange rectangle (3 squares width and 2 squares height) is drawn to the left of the red line, with its right-hand side on the red line.  The bottom side of the rectangle is 3 squares up from the bottom of the grid. The top right corner of the rectangle is marked with the letter P, which is 5 squares up from the bottom of the grid on the red line. The bottom right corner of the rectangle is marked with the letter Q, which is 3 squares up from the bottom of the grid on the red line. ]() Tom and Katie are discussing reflections

Tom says if you reflect the rectangle in the vertical line, Point \( P \) stays in the same position

Katie says if you reflect the rectangle in the vertical line, Point \( Q \) stays in the same position
Who is correct?","Neither is correct.

Explanation:
When reflecting a shape across a vertical line, the reflection will map each point to its symmetric counterpart on the other side of the line of reflection, maintaining the same distance from the line. 

In this case:
- Point \(P\) is 5 squares up from the red line.
- Point \(Q\) is 3 squares up from the red line.

Reflecting the rectangle across the red line:
- Point \(P\) (which is 5 squares up) will be reflected to a position 5 squares down.
- Point \(Q\) (which is 3 squares up) will be reflected to a position 3 squares down.

So, both points \(P\) and \(Q\) will move, not stay in the same position. Therefore, neither Tom nor Katie is correct.",Does not understand that a point on the line of reflection will stay the same when reflected 
468,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 6 \)
ConstructName: Shade percentages of a shape where the percent is a multiple of 10
QuestionText: How many rectangles would you need to shade so that \( 60 \% \) of this shape is shaded? ![A rectangle split into 20 equal parts]()",66,Assumed each part of a fraction diagram is worth 10%
668,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.22 \)
ConstructName: Calculate the median as an average from an even numbered list of data
QuestionText: What is the median of the following numbers?
\[
2, \quad 0.2, \quad 0.02, \quad 0.002
\]",\( 0.011 \),When finding the median from a even dataset does not understand we must find the midpoint of the two values in the middle
2085,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{5} \)
ConstructName: Read a fraction on a scale where the required number is marked by a dash between two numbers
QuestionText: What fraction is the arrow pointing to? ![An image of a numberline with 5 dashes. On the leftmost dash is the number 1/5. On the rightmost dash is the number 3/5. An arrow points to the 4th dash from the left]()",1800,Does not realise you can use equivalent fractions to break fractions up into smaller divisions
1113,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( > \)
ConstructName: Use inequality notation to order integers with the same number of digits
QuestionText: Which symbol makes the following statement correct?
\[
1,959,909 \quad
 \square \quad
1,995,902
\]",>,"When ordering integers, orders from the digits at the end of the number instead of the digits at the start"
2238,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \times 2 \)
ConstructName: For a given input find the output of a function machine
QuestionText: Cally wants to use the function machine below to solve this problem:

I think of a number, double it, subtract 5, and the answer is \( 23 \).

Which of the following should replace the star? ![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and has ""input"" written above it. The next 2 rectangles are empty and the final rectangle on the right has a purple star inside it and has ""output"" written above it.]()",0,Does not understand where to place inputs/ operations/ outputs when drawing a function machine
